"id","rank","title","url","points","comments","scrape-date"
"44080410","1","Show HN: Lnk – Git-native dotfiles manager","https://github.com/yarlson/lnk","5","1","2025-05-24 12:05:36"
"44078434","2","Why Algebraic Effects?","https://antelang.org/blog/why_effects/","180","77","2025-05-24 12:05:36"
"44073588","3","Postgres IDE in VS Code","https://techcommunity.microsoft.com/blog/adforpostgresql/announcing-a-new-ide-for-postgresql-in-vs-code-from-microsoft/4414648","866","340","2025-05-24 12:05:36"
"44074017","4","Find Your People","https://foundersatwork.posthaven.com/find-your-people","559","210","2025-05-24 12:05:36"
"44078813","5","How to Make a Living as a Writer","https://thewalrus.ca/how-to-make-a-living-as-a-writer/","108","56","2025-05-24 12:05:36"
"44078024","6","Show HN: HNRelevant – Add a ""related"" section to Hacker News","https://github.com/imdj/HNRelevant","80","11","2025-05-24 12:05:36"
"44076501","7","The world of Japan's PC-98 computer","https://strangecomforts.com/the-strange-world-of-japans-pc-98-computer/","123","32","2025-05-24 12:05:36"
"44075911","8","Show HN: Genetic Boids Web Simulation","https://attentionmech.github.io/genetic-boids/","129","32","2025-05-24 12:05:36"
"44077533","9","Root for your friends","https://josephthacker.com/personal/2025/05/13/root-for-your-friends.html","228","78","2025-05-24 12:05:36"
"44049713","10","Jupiter was formerly twice its current size, had a much stronger magnetic field","https://phys.org/news/2025-05-jupiter-current-size-stronger-magnetic.html","32","13","2025-05-24 12:05:36"
"44076449","11","Show HN: I built a more productive way to manage AI chats","https://contextch.at","121","46","2025-05-24 12:05:36"
"44071690","12","Why I no longer have an old-school cert on my HTTPS site","https://rachelbythebay.com/w/2025/05/22/ssl/","326","320","2025-05-24 12:05:36"
"44074668","13","Positional preferences, order effects, prompt sensitivity undermine AI judgments","https://www.cip.org/blog/llm-judges-are-unreliable","133","67","2025-05-24 12:05:36"
"44075451","14","Show HN: DoubleMemory – more efficient local-first read-it-later app","https://doublememory.com","136","37","2025-05-24 12:05:36"
"44042807","15","Autopsy of an LHC Beam Dump","https://home.cern/news/news/accelerators/autopsy-lhc-beam-dump","26","4","2025-05-24 12:05:36"
"44074340","16","How to live on $432 a month in America","https://shagbark.substack.com/p/how-to-live-on-432-a-month-in-america","339","488","2025-05-24 12:05:36"
"44073185","17","Caesar's Last Breath","https://charliesabino.com/caesars-last-breath/","155","68","2025-05-24 12:05:36"
"44078094","18","Stuff I Learned at Carta","https://lethain.com/stuff-learned-at-carta/","29","2","2025-05-24 12:05:36"
"44076170","19","A Formal Proof of Complexity Bounds on Diophantine Equations","https://arxiv.org/abs/2505.16963","78","9","2025-05-24 12:05:36"
"44078314","20","Show HN: SweepIQ – A simple AI tool to help you learn more, faster","https://www.sweepiq.com","28","10","2025-05-24 12:05:36"
"44073867","21","The metre originated in the French Revolution","https://www.abc.net.au/news/science/2025-05-20/metre-treaty-anniversary-metric-system-measurement-metrology/105302024","109","171","2025-05-24 12:05:36"
"44076300","22","UndoDB – The interactive time travel debugger for Linux C/C++ for debugging","https://undo.io/","70","37","2025-05-24 12:05:36"
"44077850","23","Modification of acetaminophen to reduce liver toxicity and enhance drug efficacy","https://www.societyforscience.org/regeneron-sts/2025-student-finalists/chloe-lee/","183","113","2025-05-24 12:05:36"
"44073181","24","A Bead Too Far: Rethinking Global Connections Before Columbus","https://peterfrankopan.substack.com/p/a-bead-too-far-rethinking-global","46","6","2025-05-24 12:05:36"
"44051602","25","Faulty 120W charger analysis (Anker GAN Prime) [video]","https://www.youtube.com/watch?v=-JV5VGO55-I","60","41","2025-05-24 12:05:36"
"44056097","26","Show HN: High-resolution surface analysis with Lidar data","https://github.com/r-follador/delta-relief","29","7","2025-05-24 12:05:36"
"44049619","27","Mermaid: Generation of diagrams like flowcharts or sequence diagrams from text","https://github.com/mermaid-js/mermaid","208","80","2025-05-24 12:05:36"
"44079331","28","A boy who came back: the near-death, and changed life, of my son Max","https://www.theguardian.com/lifeandstyle/2025/may/24/the-boy-who-came-back-the-near-death-and-changed-life-of-my-son-max","33","1","2025-05-24 12:05:36"
"44074111","29","Beyond Semantics: Unreasonable Effectiveness of Reasonless Intermediate Tokens","https://arxiv.org/abs/2505.13775","118","57","2025-05-24 12:05:36"
"44071610","30","Writing A Job Runner (In Elixir) (Again) (10 years later)","https://github.com/notactuallytreyanastasio/genstage_tutorial_2025/blob/main/README.md","148","37","2025-05-24 12:05:36"
